Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
6,20,6,20,1,24
18,0,21,17,18,20
18,1,20,16,17,21
17,2,19,15,16,22
16,3,19,16,15,23
17,4,18,17,14,24
16,5,17,18,14,24
17,6,16,17,15,24
16,5,16,18,15,25
15,5,15,17,15,26
16,6,14,18,15,26
17,7,13,19,14,25
16,7,12,20,15,24
15,8,13,21,16,25
14,7,12,22,17,25
13,8,13,22,18,24
13,9,14,22,19,23
14,8,15,22,20,23
13,9,14,22,21,23
14,10,15,23,22,22
15,11,15,24,23,21
15,12,14,23,22,20
16,13,15,24,21,20
15,14,16,23,22,20
14,15,17,24,22,20
13,14,18,24,23,20
12,15,19,23,22,19
13,16,20,22,21,18
14,17,21,23,20,19
15,18,21,24,19,18
14,17,22,23,18,17
13,18,23,23,18,16
12,19,23,22,18,17
11,19,22,21,17,18
10,20,22,21,18,19
11,19,23,21,17,20
10,19,22,20,16,21
10,19,22,19,15,20
10,18,23,18,16,21
9,17,24,17,17,20
10,17,23,16,16,21
9,16,22,17,15,22
8,16,21,17,16,21
9,16,20,18,15,22
10,16,19,17,14,23
11,15,18,18,15,22
12,16,17,19,16,21
13,17,16,20,17,22
13,18,16,19,18,23
14,18,17,20,17,24
15,18,16,20,18,25
14,17,16,21,17,24
15,18,15,22,18,25
16,19,14,23,19,26
17,18,13,24,18,25
16,19,12,24,17,24
15,19,13,24,17,23
15,19,13,25,17,22
14,18,14,24,18,21
13,17,15,23,18,21
12,18,16,24,18,21
12,17,16,23,18,21
12,18,17,24,18,21
12,19,17,25,18,21
13,20,18,24,18,21
12,20,19,25,17,20
11,20,19,26,16,19
10,20,19,25,15,20
9,20,18,24,14,21
9,21,17,24,13,22
9,20,18,25,13,23
10,21,19,25,14,22
11,21,20,26,15,21
10,22,19,25,14,22
9,22,18,25,13,23
8,21,17,24,12,24
9,20,18,23,11,23
10,19,18,23,10,22
9,20,18,23,9,22
10,19,18,23,8,22
11,18,19,24,9,21
12,19,18,24,10,22
13,20,17,25,11,21
14,21,17,24,10,20
15,22,16,25,11,19
16,23,15,26,11,18
16,24,15,25,12,17
15,25,16,24,13,17
16,24,16,23,14,16
16,23,17,22,13,17
17,24,16,21,13,18
17,23,17,20,14,17
17,22,18,19,15,18
16,23,19,19,16,19
16,24,18,20,17,20
15,23,17,19,18,21
16,24,18,19,18,21
15,25,18,20,17,22
16,24,17,19,18,23
15,23,17,20,19,24
14,22,16,19,18,25
13,21,17,20,19,26
14,20,16,20,19,27
14,21,16,21,20,27
15,21,17,22,19,27
16,21,18,23,19,27
15,22,18,24,18,28
16,23,19,25,18,28
17,23,20,26,18,29
17,23,19,27,18,29
18,23,19,28,17,29
19,24,19,27,16,29
20,24,18,28,16,29
19,23,17,28,15,29
20,22,16,27,15,29
21,21,17,27,14,29
22,22,16,26,14,29
23,21,16,27,14,29
22,22,15,26,14,29
21,23,15,27,14,29
20,22,15,26,14,29
20,22,14,27,14,29
20,22,15,28,14,29
21,21,14,28,14,29
21,21,14,28,13,29
21,21,15,28,13,29
22,20,14,28,13,29
21,20,14,27,12,29
21,20,13,28,12,29
21,20,13,27,12,29
21,20,12,28,11,29
21,20,13,27,11,29
21,20,12,26,11,29
21,20,11,27,11,29
22,19,12,28,11,28
21,19,11,28,10,27
20,19,10,27,9,28
20,18,9,26,8,28
19,17,8,25,7,27
18,18,7,24,8,28
17,19,6,25,9,28
16,18,6,26,10,27
15,19,5,25,9,26
14,19,6,26,8,25
13,20,5,25,7,24
12,19,6,24,6,23
11,18,7,24,5,22
10,18,6,23,4,23
9,18,7,23,4,24
8,18,6,24,3,23
7,19,7,23,2,24
8,20,6,22,2,24
7,21,5,21,2,25
6,20,6,20,1,24
