Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,0,23,0,17,0
8,8,24,3,11,13
8,9,24,2,10,12
7,8,25,3,9,13
8,8,24,2,10,12
9,8,24,2,11,11
10,8,24,1,12,10
11,7,23,1,13,9
10,8,24,0,12,10
11,9,24,0,13,9
10,8,24,0,14,10
11,9,24,0,13,11
10,10,24,0,14,10
9,9,24,1,13,9
8,8,23,1,14,8
7,7,24,0,15,7
8,8,24,0,14,8
9,7,24,0,15,7
10,6,24,0,16,6
11,5,24,0,15,7
12,4,24,0,14,8
13,4,24,0,15,8
14,3,24,0,14,8
15,4,24,0,13,7
16,3,24,0,14,8
17,2,24,0,15,9
18,3,24,0,15,8
17,4,24,0,14,7
18,4,24,0,15,8
19,5,24,0,16,9
18,6,25,0,17,10
17,7,25,0,16,9
18,6,25,0,15,8
19,7,25,0,16,7
18,8,25,0,17,6
17,9,25,0,16,7
16,10,25,0,17,8
15,11,25,0,16,9
14,10,25,0,17,10
13,9,25,0,16,10
13,10,25,0,17,9
12,10,24,0,17,8
11,9,24,0,17,7
10,10,24,0,16,7
9,9,24,0,16,6
10,8,24,0,16,5
11,9,24,0,15,6
12,10,24,0,16,7
11,11,24,0,17,8
12,12,23,0,16,9
13,13,22,0,17,10
12,12,21,0,16,11
13,11,22,0,17,12
14,11,21,0,18,11
14,10,21,0,17,11
15,9,21,0,16,11
14,10,21,0,15,10
13,11,21,0,15,11
14,11,21,0,15,10
15,10,21,0,14,9
14,9,21,0,15,8
13,9,22,0,14,7
12,10,22,0,13,7
11,9,22,0,14,6
10,8,22,0,13,7
11,7,22,0,14,6
12,8,22,0,14,7
11,7,22,0,14,6
12,6,22,0,15,7
13,5,22,0,14,8
12,6,22,0,15,8
13,5,22,0,14,9
12,6,23,0,13,8
13,5,23,0,13,9
12,6,23,0,14,8
13,5,23,0,15,7
12,6,23,0,16,6
13,5,23,0,17,5
14,4,23,0,17,4
13,5,23,0,18,3
13,4,23,0,19,4
14,3,23,0,18,3
15,2,23,0,19,4
16,1,23,0,19,3
15,0,23,0,18,2
15,0,23,0,18,1
15,0,23,0,18,2
15,0,23,0,18,1
15,0,23,0,19,2
14,0,23,0,19,3
14,0,23,0,18,2
14,1,23,0,18,1
13,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
14,0,23,0,17,0
