Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,6,1,7,27,24
10,2,22,4,27,2
11,3,23,4,26,3
12,4,24,4,27,4
13,4,25,4,26,5
14,4,25,5,27,6
15,5,26,6,26,7
16,6,25,7,27,8
17,7,26,8,28,9
18,8,27,9,27,10
19,7,26,10,28,11
20,8,27,11,27,12
21,9,26,12,28,13
22,10,27,13,27,14
23,11,26,14,28,15
24,12,27,15,27,16
25,13,27,15,28,17
26,14,28,16,27,18
27,15,27,17,28,19
27,16,26,18,27,20
26,17,25,19,28,21
25,18,25,20,27,22
25,19,24,21,28,23
25,20,23,22,27,24
24,21,24,22,28,23
24,22,23,21,27,24
23,21,22,20,28,23
22,20,21,19,27,24
21,19,20,18,28,23
20,18,19,17,27,24
19,17,18,16,28,23
18,16,17,15,27,24
17,15,16,14,28,23
16,14,15,13,27,24
15,13,14,12,28,23
14,12,13,11,27,24
13,11,12,10,28,23
12,10,11,9,27,24
11,9,10,8,28,23
10,8,9,9,27,24
9,9,8,10,28,23
8,10,7,11,27,24
7,11,6,12,28,23
6,12,5,11,27,24
5,11,4,10,28,23
4,10,3,9,27,24
3,9,2,8,28,23
2,8,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
2,6,1,7,27,24
1,7,2,6,28,23
