Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,8,2,7,28,28
9,18,6,18,28,28
8,18,5,17,27,29
7,17,6,17,28,28
6,17,5,16,27,29
5,16,4,15,28,28
4,15,3,14,27,29
3,14,2,13,28,28
2,13,3,12,27,29
3,12,2,11,28,28
2,11,3,10,27,29
3,10,2,9,28,28
2,9,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
2,7,1,8,27,29
1,8,2,7,28,28
