Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
15,15,14,17,14,17
11,16,6,19,17,7
10,17,7,18,16,8
9,18,8,17,15,9
8,17,9,16,14,10
9,16,10,15,13,11
10,15,11,14,12,12
10,15,11,13,11,12
9,15,10,13,11,13
8,14,10,13,10,14
7,13,10,14,9,13
6,14,9,13,8,14
5,13,8,14,7,13
4,12,7,13,6,14
5,11,6,13,5,13
5,10,5,13,6,12
4,10,5,13,5,11
3,9,4,12,5,11
2,10,4,11,4,10
2,11,4,10,3,11
1,12,4,11,3,10
2,13,3,11,2,11
3,14,2,12,3,12
2,15,3,12,2,13
1,16,2,13,3,14
1,17,2,14,2,15
1,18,1,15,2,16
2,19,2,16,1,17
3,19,2,16,2,18
4,18,3,17,3,18
5,17,4,18,3,17
6,18,4,17,4,18
7,18,4,18,5,17
8,19,4,18,6,18
9,20,5,19,7,18
8,21,6,19,8,19
7,22,7,20,8,20
8,23,7,20,7,21
9,24,8,21,7,22
10,23,8,22,8,23
11,22,8,23,9,22
12,21,9,22,10,23
11,20,10,22,11,22
12,19,11,21,10,21
13,19,10,21,11,20
14,20,11,20,12,20
15,19,11,20,13,20
14,18,12,19,14,20
15,17,12,19,14,19
15,16,13,18,14,18
15,15,14,17,14,17
