Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,6,1,7,26,28
22,21,8,8,20,28
21,20,8,9,21,29
20,19,8,10,22,28
19,18,8,11,23,29
18,17,8,12,24,28
17,16,9,12,25,29
16,15,10,13,26,28
15,14,11,13,27,29
14,13,12,14,26,28
13,14,11,15,27,29
12,15,10,16,26,28
11,16,9,17,27,29
10,17,8,18,26,28
9,18,7,18,27,29
8,18,6,17,26,28
7,17,5,16,27,29
6,16,4,15,26,28
5,15,3,14,27,29
4,14,2,13,26,28
3,13,1,12,27,29
2,12,1,11,26,28
1,11,2,10,27,29
2,10,1,9,26,28
1,9,2,8,27,29
2,8,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
1,7,2,6,27,29
2,6,1,7,26,28
