Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
22,29,20,29,20,29
26,21,15,25,21,24
25,21,16,24,22,23
24,20,17,23,23,22
23,19,18,22,23,21
22,18,19,21,22,20
23,17,20,20,21,19
23,16,21,19,22,18
22,15,22,18,22,17
23,14,22,18,22,16
24,15,23,17,22,15
25,16,23,17,23,15
26,17,23,16,24,15
25,18,24,16,25,16
26,19,25,16,24,17
27,18,25,17,25,18
28,19,25,18,26,17
27,20,26,18,27,18
28,21,27,19,26,19
27,22,26,19,27,20
28,23,27,20,26,21
27,24,27,21,27,22
26,25,27,21,26,23
25,25,26,22,27,24
24,24,26,23,26,24
23,24,25,24,25,23
22,25,25,24,24,24
21,26,24,25,23,24
20,26,23,25,22,25
19,26,22,25,21,24
19,27,21,25,20,25
18,28,20,26,19,26
19,29,19,27,18,27
20,29,18,27,19,28
21,29,19,28,18,28
21,29,18,27,19,29
22,29,19,28,20,29
23,28,20,29,19,28
22,29,20,29,20,29
