Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,1,2,0,28,21
5,8,12,4,28,19
6,7,13,5,27,20
7,6,13,6,28,21
8,6,14,7,27,22
9,7,15,8,28,21
10,8,16,9,27,22
11,9,17,10,28,21
12,10,17,11,27,22
13,11,17,12,28,21
14,12,18,12,27,22
15,13,18,13,28,21
16,13,19,12,27,22
17,12,19,13,28,21
18,13,20,14,27,22
19,14,21,15,28,21
20,15,22,16,27,22
21,16,23,17,28,21
22,17,24,18,27,22
23,18,25,19,28,21
24,19,26,20,27,22
25,20,27,21,28,21
26,21,28,22,27,22
27,22,28,22,28,21
28,22,27,21,27,22
27,21,26,20,28,21
26,20,25,19,27,22
25,19,24,18,28,21
24,18,23,17,27,22
23,17,22,16,28,21
22,16,21,15,27,22
21,15,20,14,28,21
20,14,19,13,27,22
19,13,18,12,28,21
18,12,17,11,27,22
17,11,18,10,28,21
18,10,17,9,27,22
17,9,16,8,28,21
16,8,15,7,27,22
15,7,14,6,28,21
14,6,13,5,27,22
13,5,12,4,28,21
12,4,11,3,27,22
11,3,10,2,28,21
10,2,9,1,27,22
9,1,8,0,28,21
8,0,7,1,27,22
7,1,6,0,28,21
6,0,5,1,27,22
5,1,4,0,28,21
4,0,3,1,27,22
3,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
2,0,1,1,27,22
1,1,2,0,28,21
