Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,4,3,3,28,29
9,6,14,25,6,13
10,7,14,24,7,14
11,8,14,23,8,15
12,9,14,22,9,16
13,10,14,21,10,17
14,11,14,20,11,18
14,12,13,19,12,19
13,13,12,18,13,20
12,14,13,19,14,21
13,15,14,20,15,22
14,16,15,21,16,23
15,17,16,22,17,24
16,18,17,23,18,25
17,19,18,24,19,26
18,20,19,25,20,27
19,21,20,26,21,28
20,22,21,27,22,29
21,23,22,28,23,28
22,24,23,27,24,29
23,25,24,28,25,28
24,26,25,27,26,29
25,27,24,26,27,28
24,26,23,25,28,29
23,25,22,24,27,28
22,24,21,23,28,29
21,23,20,22,27,28
20,22,19,21,28,29
19,21,18,20,27,28
18,20,17,19,28,29
17,19,16,18,27,28
16,18,15,17,28,29
15,17,14,16,27,28
14,16,13,15,28,29
13,15,12,14,27,28
12,14,11,13,28,29
11,13,10,12,27,28
10,12,9,11,28,29
9,11,8,10,27,28
8,10,7,9,28,29
7,9,6,8,27,28
6,8,5,7,28,29
5,7,4,6,27,28
4,6,3,5,28,29
3,5,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
2,4,3,3,28,29
3,3,2,4,27,28
