Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,7,3,6,17,18
6,25,12,2,15,16
7,24,12,3,16,17
8,23,12,4,17,18
9,22,12,5,16,19
10,21,12,6,17,18
11,20,12,7,16,19
12,19,12,8,17,18
12,18,12,9,16,19
12,17,12,10,17,18
12,16,12,11,16,19
12,15,12,12,17,18
12,14,11,11,16,19
11,13,11,12,17,18
11,12,10,11,16,19
10,11,9,10,17,18
9,10,8,9,16,19
8,9,7,8,17,18
7,8,6,7,16,19
6,7,5,6,17,18
5,6,4,5,16,19
4,5,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
2,7,3,6,17,18
3,6,2,7,16,19
