Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,28,27,27,28,28
3,24,24,10,4,4
4,23,23,10,5,5
4,22,22,10,6,6
4,21,21,10,7,7
4,20,20,10,8,8
5,19,19,10,9,9
6,18,18,10,10,10
7,17,17,10,11,11
8,16,16,10,12,12
9,15,15,10,13,13
10,14,14,11,14,14
11,13,14,12,15,15
12,12,14,13,16,16
13,13,15,14,17,17
14,14,16,15,18,18
15,15,17,16,19,19
16,16,18,17,20,20
17,17,19,18,21,21
18,18,20,19,22,22
19,19,21,20,23,23
20,20,22,21,24,24
21,21,23,22,25,25
22,22,24,23,26,26
23,23,25,24,27,27
24,24,26,25,28,28
25,25,27,26,27,29
26,26,28,27,28,28
27,27,28,28,27,29
28,28,27,27,28,28
