Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,9,5,8,3,8
23,14,15,8,21,21
22,13,16,9,22,20
21,12,17,10,21,19
20,12,18,11,20,18
19,11,19,12,19,17
19,11,19,13,19,16
18,12,19,14,19,15
18,11,18,14,19,14
17,11,17,15,18,13
16,10,17,14,17,12
15,9,16,13,17,11
14,10,16,12,16,10
13,11,15,11,15,10
12,12,15,11,14,11
11,11,14,12,13,11
10,10,13,11,12,12
11,9,12,11,11,11
12,8,11,11,12,10
11,7,12,10,11,9
11,6,11,9,12,8
10,5,11,9,11,7
9,6,10,8,11,6
8,7,10,8,10,6
7,8,10,7,9,6
8,9,9,7,8,7
7,10,8,7,9,8
6,9,8,8,8,9
5,8,8,9,7,8
4,8,7,8,6,9
3,8,7,8,5,8
2,7,6,8,4,7
1,7,5,7,3,8
2,6,4,7,2,7
3,5,4,6,3,7
4,4,3,6,4,6
4,3,4,6,3,5
5,2,4,6,4,4
6,3,5,5,4,3
7,4,5,5,5,3
8,4,5,4,6,3
9,5,5,4,7,4
9,6,6,5,8,4
8,7,7,5,8,5
7,8,8,5,7,6
6,9,7,6,8,7
5,8,7,7,7,8
4,8,7,8,6,7
3,9,7,8,5,8
4,10,6,8,4,7
4,9,5,8,3,8
