Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,19,3,18,28,28
19,15,20,27,16,18
20,16,20,26,17,19
20,17,20,25,18,20
20,18,20,24,19,21
20,19,20,23,20,22
20,20,20,22,21,23
20,21,19,23,22,24
19,22,18,24,23,25
18,23,17,25,24,26
17,24,16,26,25,27
16,25,15,27,26,28
15,26,14,28,27,29
14,27,13,29,28,28
13,28,12,29,27,29
12,29,11,28,28,28
11,28,10,27,27,29
10,27,9,26,28,28
9,26,8,25,27,29
8,25,7,24,28,28
7,24,6,23,27,29
6,23,5,22,28,28
5,22,4,21,27,29
4,21,3,20,28,28
3,20,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
3,18,2,19,27,29
2,19,3,18,28,28
