Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,9,2,8,27,28
25,19,6,10,11,28
24,18,6,11,12,27
23,17,5,12,13,26
22,16,4,13,14,27
21,16,3,14,15,28
20,16,4,15,16,29
19,15,5,16,17,28
18,16,6,16,18,29
17,16,7,17,19,28
16,17,8,17,20,29
15,17,9,17,21,28
14,17,10,17,22,29
13,17,11,17,23,28
12,17,10,16,24,29
11,16,9,15,25,28
10,15,8,14,26,29
9,14,8,14,27,28
8,14,7,15,28,29
7,15,6,16,27,28
6,16,5,15,28,29
5,15,4,16,27,28
4,16,3,15,28,29
3,15,2,14,27,28
2,14,1,13,28,29
1,13,2,12,27,28
2,12,1,11,28,29
1,11,2,10,27,28
2,10,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
2,8,1,9,28,29
1,9,2,8,27,28
