Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,0,2,1,27,29
11,6,24,24,27,29
12,7,24,25,28,28
13,8,25,25,27,29
14,9,25,26,28,28
15,10,26,26,27,29
15,11,26,27,28,28
16,12,27,27,27,29
17,13,27,28,28,28
18,14,27,27,27,29
19,15,27,28,28,28
20,16,27,27,27,29
21,17,27,28,28,28
22,18,27,27,27,29
23,19,27,28,28,28
24,20,27,27,27,29
25,21,27,28,28,28
26,22,27,27,27,29
27,23,27,28,28,28
26,24,27,27,27,29
27,25,27,28,28,28
27,26,26,29,27,29
26,27,27,28,28,28
27,28,26,27,27,29
26,27,25,26,28,28
25,26,24,25,27,29
24,25,23,24,28,28
23,24,22,23,27,29
22,23,21,22,28,28
21,22,20,21,27,29
20,21,19,20,28,28
19,20,18,19,27,29
18,19,17,18,28,28
17,18,16,17,27,29
16,17,15,16,28,28
15,16,14,15,27,29
14,15,13,14,28,28
13,14,12,13,27,29
12,13,11,12,28,28
11,12,10,11,27,29
10,11,9,10,28,28
9,10,8,9,27,29
8,9,7,10,28,28
7,10,6,9,27,29
6,9,5,10,28,28
5,10,4,9,27,29
4,9,3,8,28,28
3,8,2,7,27,29
2,7,1,6,28,28
1,6,2,5,27,29
2,5,1,4,28,28
1,4,2,3,27,29
2,3,1,2,28,28
1,2,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
