Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,20,2,19,27,29
17,24,14,27,7,3
16,25,14,26,8,4
15,26,13,27,9,5
14,27,12,28,10,6
13,28,11,29,11,7
12,29,10,29,12,8
11,29,9,28,13,9
10,28,8,27,14,10
9,27,7,26,15,11
8,26,6,25,16,12
7,25,5,24,17,13
6,24,4,23,18,14
5,23,3,22,19,15
4,22,2,21,20,16
3,21,1,20,21,17
2,20,1,20,22,18
1,20,2,19,23,19
2,19,1,20,24,20
1,20,2,19,25,21
2,19,1,20,26,22
1,20,2,19,27,23
2,19,1,20,26,24
1,20,2,19,27,25
2,19,1,20,26,26
1,20,2,19,27,27
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
1,20,2,19,27,29
2,19,1,20,28,28
