Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,1,1,0,28,28
24,7,4,2,26,24
23,6,5,3,27,25
22,5,6,4,26,26
21,4,7,5,27,27
20,5,8,6,28,28
19,6,9,7,27,29
18,7,9,8,28,28
17,8,10,8,27,29
16,8,9,9,28,28
15,9,10,10,27,29
14,10,10,11,28,28
13,11,11,11,27,29
12,11,10,10,28,28
11,11,9,9,27,29
10,10,9,10,28,28
9,10,8,9,27,29
8,9,7,8,28,28
7,8,6,7,27,29
6,7,5,6,28,28
5,6,4,5,27,29
4,5,3,4,28,28
3,4,2,3,27,29
2,3,1,2,28,28
1,2,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
2,1,1,0,28,28
1,0,2,1,27,29
