Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,1,1,0,27,29
18,10,10,7,23,25
17,9,10,8,24,26
16,8,10,9,25,27
15,9,10,10,26,28
14,10,10,11,27,29
13,11,11,12,28,28
12,12,10,13,27,29
11,13,9,13,28,28
10,13,8,12,27,29
9,12,7,11,28,28
8,11,6,10,27,29
7,10,5,9,28,28
6,9,4,8,27,29
5,8,3,7,28,28
4,7,2,6,27,29
3,6,2,5,28,28
2,5,3,4,27,29
3,4,2,3,28,28
2,3,3,2,27,29
3,2,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
1,0,2,1,28,28
2,1,1,0,27,29
