Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
15,9,17,7,17,7
22,2,10,19,21,17
22,1,11,18,21,16
21,2,12,17,21,15
21,2,13,16,20,14
20,1,14,15,20,13
19,1,15,14,19,12
19,1,16,13,18,11
19,2,17,12,18,10
19,3,18,11,18,9
20,4,19,10,18,8
21,5,19,9,19,7
22,6,20,8,20,6
23,6,21,7,21,6
24,7,21,6,22,7
25,8,22,7,23,6
24,9,23,7,24,7
24,10,24,7,23,8
25,11,24,7,24,9
26,12,25,8,24,10
27,11,25,9,25,11
28,10,26,10,26,11
28,9,26,10,27,10
27,8,26,9,27,10
26,7,27,10,26,9
27,6,26,9,27,8
28,5,27,8,26,7
28,4,27,7,27,6
28,3,28,6,27,5
27,2,27,5,28,4
26,1,27,5,27,3
25,0,26,4,26,2
24,1,25,3,26,1
23,2,25,3,25,1
22,3,25,2,24,1
23,4,24,2,23,2
23,5,23,2,24,3
22,6,23,2,23,4
21,7,22,3,23,5
20,6,22,4,22,6
19,5,21,5,21,6
18,4,21,5,20,5
17,5,20,4,19,5
16,6,19,5,18,4
17,7,18,5,17,5
17,8,17,6,18,6
16,8,18,6,17,7
15,9,17,7,17,7
