Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,2,1,3,27,26
17,18,20,25,13,12
18,19,20,24,14,13
19,20,20,23,15,14
20,21,20,22,16,15
20,22,19,21,17,16
19,21,18,20,18,17
18,20,17,19,19,18
17,19,16,18,20,19
16,18,15,17,21,20
15,17,14,16,22,21
14,16,13,15,23,22
13,15,12,14,24,23
12,14,11,13,25,24
11,13,10,12,26,25
10,12,9,11,27,26
9,11,8,10,28,25
8,10,7,9,27,26
7,9,6,8,28,25
6,8,5,7,27,26
5,7,4,6,28,25
4,6,3,5,27,26
3,5,2,4,28,25
2,4,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
1,3,2,2,28,25
2,2,1,3,27,26
