Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
19,19,21,20,20,17
4,18,10,20,5,23
5,18,9,20,5,22
6,17,8,21,6,21
6,17,7,20,6,20
7,17,6,19,7,19
7,16,7,19,6,18
8,15,7,19,7,17
9,14,8,18,7,16
10,15,8,17,8,15
11,15,9,16,9,15
12,16,9,15,10,16
13,16,10,16,11,15
14,17,10,16,12,16
15,18,11,17,13,16
14,19,12,17,14,17
13,20,13,18,14,18
12,21,13,18,13,19
11,22,12,19,13,20
10,23,12,20,12,21
9,22,11,21,11,22
8,22,12,21,10,23
7,21,11,22,9,22
6,20,10,23,8,22
7,19,9,22,7,21
8,18,8,21,7,20
9,17,7,21,8,19
10,17,8,20,8,18
11,18,9,19,9,18
12,18,9,18,10,19
13,17,9,18,11,18
13,16,10,17,12,18
12,15,11,17,12,17
12,14,12,17,11,16
13,13,12,17,12,15
14,14,13,16,12,14
15,15,13,16,13,14
16,16,13,15,14,14
15,17,14,15,15,15
15,18,15,15,14,16
16,19,15,15,15,17
17,20,16,16,15,18
18,21,16,17,16,19
19,21,17,18,17,20
20,21,17,19,18,21
21,20,17,20,19,22
21,19,18,21,20,21
21,18,19,21,21,20
20,17,20,21,22,19
19,18,21,20,21,18
18,18,21,19,20,17
17,19,20,18,19,17
17,20,19,18,18,18
18,21,18,18,17,19
19,21,18,17,16,20
20,21,17,18,17,21
21,21,17,19,18,22
22,20,17,20,19,21
22,19,18,21,20,22
21,18,19,21,21,21
20,18,20,21,22,20
19,18,20,22,22,19
18,18,21,21,21,18
19,19,21,20,20,17
