Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,5,2,4,27,22
16,1,9,25,19,12
15,2,9,24,20,13
14,3,9,23,21,14
13,4,10,23,22,15
12,5,11,23,23,16
11,6,12,23,24,17
12,7,13,23,25,18
13,8,14,23,26,19
14,9,15,23,27,20
15,10,16,23,28,21
16,11,17,23,27,22
17,12,18,23,28,21
18,13,19,23,27,22
19,14,20,23,28,21
20,15,21,23,27,22
21,16,22,23,28,21
22,17,23,23,27,22
23,18,24,23,28,21
24,19,25,23,27,22
25,20,25,22,28,21
25,21,24,23,27,22
24,22,23,24,28,21
23,23,22,25,27,22
22,24,21,26,28,21
21,25,20,27,27,22
20,26,19,28,28,21
19,27,18,29,27,22
18,28,17,29,28,21
17,29,16,28,27,22
16,28,15,27,28,21
15,27,14,26,27,22
14,26,13,25,28,21
13,25,12,24,27,22
12,24,11,23,28,21
11,23,10,22,27,22
10,22,9,21,28,21
9,21,8,20,27,22
8,20,7,19,28,21
7,19,6,18,27,22
6,18,5,17,28,21
5,17,4,16,27,22
4,16,3,15,28,21
3,15,2,14,27,22
2,14,1,13,28,21
1,13,2,12,27,22
2,12,1,11,28,21
1,11,2,10,27,22
2,10,1,9,28,21
1,9,2,8,27,22
2,8,1,7,28,21
1,7,2,6,27,22
2,6,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
2,4,1,5,28,21
1,5,2,4,27,22
