Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,1,2,0,28,19
19,3,6,18,16,13
18,4,6,17,17,14
17,5,6,16,18,15
16,5,7,15,19,16
15,5,8,14,20,17
14,6,9,13,21,18
13,7,10,13,22,19
12,8,11,13,23,20
11,9,12,13,24,21
12,10,13,13,25,22
13,11,14,13,26,21
14,12,15,14,27,20
15,13,16,15,28,19
16,14,17,16,27,20
17,15,18,17,28,19
18,16,19,18,27,20
19,17,20,18,28,19
20,18,19,17,27,20
19,17,18,16,28,19
18,16,17,15,27,20
17,15,16,14,28,19
16,14,15,13,27,20
15,13,14,12,28,19
14,12,13,11,27,20
13,11,12,10,28,19
12,10,11,9,27,20
11,9,10,8,28,19
10,8,9,7,27,20
9,7,8,6,28,19
8,6,7,5,27,20
7,5,6,4,28,19
6,4,5,3,27,20
5,3,4,2,28,19
4,2,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
2,0,3,1,27,20
3,1,2,0,28,19
