Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
18,17,18,17,18,19
12,6,7,24,24,11
12,6,6,23,23,10
13,5,7,22,22,9
12,5,8,21,21,8
12,5,9,20,20,7
12,6,9,19,19,6
11,6,10,18,18,7
10,6,11,17,17,7
11,7,12,16,16,7
10,8,13,15,15,8
9,9,14,14,14,9
10,10,13,13,13,10
9,11,12,12,12,9
10,12,11,11,11,10
11,13,10,11,11,11
11,14,11,11,10,12
12,15,11,11,11,13
13,16,12,12,11,14
14,15,12,13,12,15
15,14,13,14,13,15
16,14,13,14,14,14
17,14,13,14,15,14
18,14,14,14,16,14
19,15,15,14,17,14
20,16,16,15,18,14
19,17,17,15,19,15
20,18,18,16,19,16
20,19,19,17,20,17
19,20,19,16,21,18
18,19,20,17,20,19
17,19,20,18,19,20
17,18,20,19,18,19
18,17,19,20,17,18
19,17,18,19,17,18
20,18,17,18,18,17
21,18,16,18,19,16
20,19,17,17,20,17
19,20,18,17,21,18
18,19,19,17,20,19
17,18,19,16,19,20
18,17,18,17,18,19
